"League","variable","mean","sd","min","25%","50%","75%","max"
"NACL Qualifiers","goldEarned.mean",9811.41716637272,2380.46610991398,7167.64197530864,8824.72098765432,10481.8,11133.3047619048,11784.8095238095
"NACL Qualifiers","kills.mean",4.53592004703116,2.30048484839521,1.95061728395062,3.62530864197531,5.3,5.82857142857143,6.35714285714286
"NACL Qualifiers","deaths.mean",5.00170487948266,0.720537241775278,4.2,4.70493827160494,5.20987654320988,5.40255731922399,5.59523809523809
"NACL Qualifiers","assists.mean",9.13374485596708,4.13632912315359,6.5,6.75,7,10.4506172839506,13.9012345679012
"NACL Qualifiers","champExperience.mean",10525.3265138154,2337.52362194471,7951.49382716049,9529.8897707231,11108.2857142857,11812.2428571429,12516.2
"NACL Qualifiers","player.WR.mean",0.506466784244562,0.0339744680570467,0.476190476190476,0.488095238095238,0.5,0.521604938271605,0.54320987654321
"NACL Qualifiers","turretKills.mean",0.549382716049383,0.428067615989773,0.148148148148148,0.324074074074074,0.5,0.75,1
"NACL Qualifiers","totalMinionsKilled.mean",122.205937683715,83.8372861362137,25.4320987654321,96.9160493827161,168.4,170.592857142857,172.785714285714
"NACL Qualifiers","totalTimeCCDealt.mean",200.097824808936,89.6005837019619,112.642857142857,154.296737213404,195.950617283951,243.825308641975,291.7
"NACL Qualifiers","baronKills.mean",0.0158730158730159,0.0274928699614107,0,0,0,0.0238095238095238,0.0476190476190476
"NACL Qualifiers","dragonKills.mean",0.0637860082304527,0.0899485308411292,0,0.0123456790123457,0.0246913580246914,0.095679012345679,0.166666666666667
"NACL Qualifiers","totalDamageDealt.mean",93037.5806584362,63252.6318741974,21538.6419753086,68704.8709876543,115871.1,128787.05,141703
"NACL Qualifiers","totalDamageTaken.mean",17265.9216931217,2611.99019508927,14338.8888888889,16219.1825396825,18099.4761904762,18729.4380952381,19359.4
"NACL Qualifiers","totalDamageDealtToChampions.mean",14556.8817754262,6144.94449438321,7532.13580246914,12367.6679012346,17203.2,18069.2547619048,18935.3095238095
"NACL Qualifiers","damageDealtToObjectives.mean",5968.60740740741,5365.26710540928,1086.22222222222,3096.66111111111,5107.1,8409.8,11712.5
"NACL Qualifiers","goldEarnedPerMinute.mean",392.283119431539,78.7112759741229,308.083036587074,356.415672305779,404.748308024485,434.383160853771,464.018013683058
"PGCQ","goldEarned.mean",11300.0953721076,173.502954520449,11177.4102564103,11238.7528142589,11300.0953721076,11361.4379299562,11422.7804878049
"PGCQ","kills.mean",6.79127579737336,0.13996203642623,6.69230769230769,6.74179174484053,6.79127579737336,6.84075984990619,6.89024390243902
"PGCQ","deaths.mean",4.70012507817386,0.714182271179659,4.19512195121951,4.44762351469669,4.70012507817386,4.95262664165103,5.20512820512821
"PGCQ","assists.mean",8.60616010006254,0.712192289619096,8.1025641025641,8.35436210131332,8.60616010006254,8.85795809881176,9.10975609756098
"PGCQ","champExperience.mean",12635.0039086929,506.863117782446,12276.5975609756,12455.8007348343,12635.0039086929,12814.2070825516,12993.4102564103
"PGCQ","player.WR.mean",0.524077548467792,0.0521817386991949,0.487179487179487,0.50562851782364,0.524077548467792,0.542526579111945,0.560975609756098
"PGCQ","turretKills.mean",0.811601000625391,0.302698306267787,0.597560975609756,0.704580988117573,0.811601000625391,0.918621013133208,1.02564102564103
"PGCQ","totalMinionsKilled.mean",100.82707942464,109.71918110505,23.2439024390244,62.0354909318324,100.82707942464,139.618667917448,178.410256410256
"PGCQ","totalTimeCCDealt.mean",241.098030018762,90.9746603498629,176.769230769231,208.933630393996,241.098030018762,273.262429643527,305.426829268293
"PGCQ","baronKills.mean",0.275015634771732,0.352668954344135,0.0256410256410256,0.150328330206379,0.275015634771732,0.399702939337086,0.524390243902439
"PGCQ","dragonKills.mean",0.854283927454659,1.17187803010904,0.0256410256410256,0.439962476547842,0.854283927454659,1.26860537836148,1.68292682926829
"PGCQ","totalDamageDealt.mean",152191.926672921,44488.5891638448,120733.743589744,136462.835131332,152191.926672921,167921.018214509,183650.109756098
"PGCQ","totalDamageTaken.mean",25493.2568792996,4266.6467191206,22476.2820512821,23984.7694652908,25493.2568792996,27001.7442933083,28510.2317073171
"PGCQ","totalDamageDealtToChampions.mean",20041.0279862414,2774.50238330901,18079.1585365854,19060.0932614134,20041.0279862414,21021.9627110694,22002.8974358974
"PGCQ","damageDealtToObjectives.mean",17033.1812070044,17356.6454832047,4760.17948717949,10896.6803470919,17033.1812070044,23169.6820669168,29306.1829268293
"PGCQ","goldEarnedPerMinute.mean",426.104052100695,0.542234248793924,425.720634586381,425.912343343538,426.104052100695,426.295760857852,426.487469615008
"Prime League","goldEarned.mean",10520.2700783641,1808.29998443163,6882.44086021505,10199.5890410959,10829.775,11608.8833333333,13796.6913580247
"Prime League","kills.mean",5.41044152163359,2.16743285385344,1.29473684210526,4.59782608695652,5.71264367816092,6.68686868686869,10.1111111111111
"Prime League","deaths.mean",4.69839704243835,0.778291054474565,2.9625,4.16091954022988,4.72289156626506,5.16129032258065,6.48148148148148
"Prime League","assists.mean",7.94986256024157,2.9720949073773,4,5.92307692307692,6.92424242424242,9.45454545454546,14.5520833333333
"Prime League","champExperience.mean",11464.9367502987,1805.56652963807,7978.65591397849,10509.6363636364,11723.4838709677,12653.5454545455,14882.9263157895
"Prime League","player.WR.mean",0.531644034493598,0.0845962053316293,0.333333333333333,0.473684210526316,0.529411764705882,0.578947368421053,0.75
"Prime League","turretKills.mean",1.14575801051206,0.666722870383524,0.0860215053763441,0.549450549450549,1.29347826086957,1.63636363636364,2.46913580246914
"Prime League","totalMinionsKilled.mean",119.478055625471,81.5250603716659,19.6842105263158,27.021978021978,176.891304347826,191.597701149425,213.505263157895
"Prime League","totalTimeCCDealt.mean",244.202585477519,127.907296250884,76.5789473684211,151.444444444444,194.13698630137,322.75,554.228260869565
"Prime League","baronKills.mean",0.115318770785356,0.171794158608357,0,0.0151515151515152,0.0352941176470588,0.1,0.75
"Prime League","dragonKills.mean",0.291039458997041,0.488128639323421,0,0.0131578947368421,0.043956043956044,0.152941176470588,1.55
"Prime League","totalDamageDealt.mean",122000.374125944,57483.702760243,17619.0843373494,111018.021276596,142436.011494253,158606.966666667,193718.288888889
"Prime League","totalDamageTaken.mean",20126.5140045972,4675.28661754782,13703.8333333333,16255.095890411,18471.1,23972.7282608696,29738.2747252747
"Prime League","totalDamageDealtToChampions.mean",16690.9066389313,5392.86600103848,5775.09473684211,15536.375,18131.8333333333,20049.25,27580
"Prime League","damageDealtToObjectives.mean",10749.9905518099,8515.92142466067,858.096385542169,5420.97872340426,7965.47368421053,13095.3456790123,29389.1063829787
"Prime League","goldEarnedPerMinute.mean",417.993168387277,71.1586338213983,277.210236595258,413.92578445565,438.132433637919,462.688124959855,544.631315643501
"SuperLiga","goldEarned.mean",10278.8693770356,1943.58324646857,6650.93846153846,8153.21774474004,10909.0600358423,11827.1207199032,13101.3125
"SuperLiga","kills.mean",5.01492885172473,2.24296852826012,1.28571428571429,2.78181818181818,5.51075268817204,6.84715136054422,8.41463414634146
"SuperLiga","deaths.mean",4.81563595245919,0.845440189805,2.36363636363636,4.27590981012658,4.7157579787234,5.29544413919414,7.45348837209302
"SuperLiga","assists.mean",8.30174101457131,3.52780759703077,3.75,5.83276113191843,6.59126984126984,11.6017512077295,15.855421686747
"SuperLiga","champExperience.mean",11452.3796834412,1942.31114798016,7643.90769230769,9904.08229213149,11752.6344193262,12902.5451388889,15041.625
"SuperLiga","player.WR.mean",0.545042081712264,0.0793351445135175,0.421052631578947,0.494505494505495,0.525657894736842,0.585300985988583,0.80952380952381
"SuperLiga","turretKills.mean",1.02759703305605,0.6599884484176,0.0769230769230769,0.300992063492063,1.00602409638554,1.51614583333333,2.8125
"SuperLiga","totalMinionsKilled.mean",117.966189522213,83.0928774708411,19.8241758241758,26.7891725352113,171.853727409639,191.286327231121,214.909090909091
